"SYMBOL","peak","annotation","distanceToTSS","peak_log2FC","rna_log2FC","rna_padj"
"Tmem260","chr14-48445878-48447076","Promoter (<=1kb)",0,0.833013276174077,NA,NA
"Erfe","chr1-91366197-91367092","Promoter (<=1kb)",0,0.832017091862999,NA,NA
"Shisal2b","chr13-104863012-104864152","Promoter (<=1kb)",0,0.831370969119574,NA,NA
"Pdhb","chr14-8172430-8173870","Promoter (<=1kb)",0,0.830953135658711,0.191713088424064,1.24402912372193e-15
"Ppp3cc","chr14-70288636-70290197","Promoter (<=1kb)",0,0.830592987744939,0.159554736596985,3.84216751844409e-32
"Akr1c14","chr13-4046104-4047384","Promoter (1-2kb)",-1627,0.82995435346505,0.0512791432072112,1
"Tm9sf1","chr14-55644219-55644809","Promoter (<=1kb)",-413,0.829876077530997,0.0963968887019054,3.52749911036428e-10
"Rpl15","chr14-18269739-18271565","Promoter (<=1kb)",0,0.829759416153338,0.866495901603664,0
"Crhr1","chr11-104132456-104133605","Promoter (<=1kb)",0,0.829586164738084,NA,NA
"4930597A21Rik","chr11-44586022-44586424","Promoter (<=1kb)",0,0.828518680120703,NA,NA
"Clec4g","chr8-3718194-3718895","Promoter (<=1kb)",0,0.827621881208602,NA,NA
"Ska3","chr14-57825583-57826840","Promoter (<=1kb)",0,0.827160681461878,0.0548372078784595,1
"Nkain1","chr4-130557802-130558338","Promoter (<=1kb)",0,0.825857285837654,NA,NA
"Smug1","chr15-103168722-103169267","Promoter (1-2kb)",-1630,0.825652653277001,NA,NA
"Gm16835","chr14-119098473-119100213","Promoter (<=1kb)",0,0.825547056961717,NA,NA
"Scn1b","chr7-31126195-31127657","Promoter (<=1kb)",0,0.825467326762503,NA,NA
"Mapk8","chr14-33446137-33447599","Promoter (<=1kb)",0,0.82523337415566,0.127077397945388,5.67203229251875e-12
"Abcb4","chr5-8893068-8894199","Promoter (<=1kb)",0,0.824815099184039,NA,NA
"2200002D01Rik","chr7-29247281-29248962","Promoter (<=1kb)",0,0.824172652637539,0.72955295521809,1.2403941416626e-190
"Msra","chr14-64439862-64441869","Promoter (<=1kb)",0,0.823681793089989,0.0452378887834779,1
"Osbpl8","chr10-111233533-111235310","Promoter (<=1kb)",0,0.82344860002367,0.165616648412065,0.0168177816463357
"Sorcs1","chr19-50677789-50679188","Promoter (<=1kb)",0,0.822915137814771,NA,NA
"Mir6928","chr11-101030037-101031214","Promoter (<=1kb)",0,0.822824322127759,NA,NA
"Wnt5b","chr6-119448824-119449357","Promoter (<=1kb)",29,0.822316496720155,NA,NA
"Tmc8","chr11-117790113-117790939","Promoter (<=1kb)",-249,0.82181046046609,NA,NA
"Ppifos","chr14-25702032-25702319","Promoter (<=1kb)",-750,0.821362217778115,NA,NA
"B4galnt4","chr7-141060120-141061515","Promoter (<=1kb)",0,0.821260168612911,NA,NA
"Tgds","chr14-118131788-118132994","Promoter (<=1kb)",0,0.820868335163101,NA,NA
"Prtn3","chr10-79874103-79874783","Promoter (<=1kb)",0,0.820487551603692,NA,NA
"Aanat","chr11-116586628-116587334","Promoter (<=1kb)",196,0.819775447907291,NA,NA
"Gm20139","chr10-19167036-19168693","Promoter (<=1kb)",0,0.819262840683812,NA,NA
"Nipal1","chr5-72647153-72649618","Promoter (<=1kb)",0,0.819213953463126,NA,NA
"Nr1d2","chr14-18237919-18239641","Promoter (<=1kb)",0,0.819189845227615,0.111429958395157,0.000269672209187939
"Atp4a","chr7-30716851-30717956","Promoter (<=1kb)",0,0.819181825486768,NA,NA
"Ikzf4","chr10-128668828-128669347","Promoter (<=1kb)",11,0.819007443979914,NA,NA
"Vsig10l","chr7-43464705-43466699","Promoter (<=1kb)",0,0.818730844100592,NA,NA
"Tdrd3","chr14-87415541-87417936","Promoter (<=1kb)",0,0.818502751080953,0.183618078604656,2.03267143938948e-15
"Mipep","chr14-60784184-60785225","Promoter (<=1kb)",0,0.818430115746037,0.140593604447994,2.43375386704229e-21
"Mfsd9","chr1-40789138-40791079","Promoter (<=1kb)",0,0.818220121331051,NA,NA
"Pkig","chr2-163692956-163694185","Promoter (<=1kb)",0,0.817714471219975,-0.230851256523122,3.27939803538851e-10
"Nefl","chr14-68083632-68084876","Promoter (<=1kb)",0,0.817518517770915,NA,NA
"Zc3h13","chr14-75283590-75284924","Promoter (<=1kb)",0,0.817464648239102,0.257008988348358,3.17291674813517e-19
"Cdadc1","chr14-59596833-59598554","Promoter (<=1kb)",0,0.816924250421372,0.0596266989877025,0.566378926268302
"Xpo7","chr14-70765316-70767928","Promoter (<=1kb)",0,0.816918744647896,0.335476710074442,2.47543610858158e-41
"Pknox2","chr9-37139483-37139875","Promoter (1-2kb)",-1916,0.816531018346863,NA,NA
"Wapl","chr14-34673183-34674868","Promoter (<=1kb)",0,0.816522437026904,0.222513936317496,5.03239782116604e-12
"Akap11","chr14-78536231-78537880","Promoter (<=1kb)",0,0.816361970338369,0.105599435248368,0.0350978570320023
"Plekha4","chr7-45529451-45530899","Promoter (<=1kb)",0,0.816005544680583,NA,NA
"C130074G19Rik","chr1-184882327-184883239","Promoter (<=1kb)",0,0.815994264187589,NA,NA
"Gm16958","chr3-127160950-127162769","Promoter (<=1kb)",0,0.815822781767613,NA,NA
"Crybb1","chr5-112255426-112255708","Promoter (<=1kb)",-107,0.815703580623449,NA,NA
"Sec14l1","chr11-117153719-117154476","Promoter (<=1kb)",-593,0.815354210761176,0.229107598975906,4.37873094312408e-20
"Gmfb","chr14-46820995-46822476","Promoter (<=1kb)",0,0.814858031583939,0.229132390620401,2.9984308978152e-17
"Lrp1","chr10-127543998-127544235","Promoter (<=1kb)",-790,0.814249611885358,0.440270258506463,5.51692178368624e-63
"Prkar1b","chr5-139128847-139130089","Promoter (<=1kb)",0,0.813947243501551,NA,NA
"Dcp1a","chr14-30478975-30480212","Promoter (<=1kb)",0,0.813694052433465,0.0751916873414457,0.000159400568777257
"Cavin4","chr4-48663173-48664505","Promoter (<=1kb)",0,0.813631386985783,0.194128867494438,1.07547163043382e-26
"Psmd6","chr14-14120036-14121144","Promoter (<=1kb)",0,0.813615871279904,0.355007897615743,3.83698719908133e-39
"Rap1gap2","chr11-74521305-74523372","Promoter (<=1kb)",0,0.812519265732531,0.242875098526295,4.38013587678086e-47
"Oxr1","chr15-41446516-41448597","Promoter (<=1kb)",0,0.812482297394688,0.0385611747758094,1
"Gm15908","chr13-34650922-34653545","Promoter (<=1kb)",0,0.812188854557428,NA,NA
"1700063H04Rik","chr6-122391490-122392458","Promoter (<=1kb)",111,0.810983075547382,NA,NA
"Arid5b","chr10-68135851-68137866","Promoter (<=1kb)",0,0.810859229691001,0.609713718366521,1.60222979156193e-94
"Rasgrp1","chr2-117342024-117343107","Promoter (<=1kb)",0,0.81081452886951,NA,NA
"Ercc6","chr14-32512992-32514088","Promoter (<=1kb)",0,0.810682925114917,0.131350016276643,2.97762180338607e-15
"Tuba4a","chr1-75218456-75219854","Promoter (<=1kb)",0,0.809822820907834,NA,NA
"Adamts7","chr9-90162172-90164011","Promoter (<=1kb)",0,0.809597674663479,NA,NA
"Amz1","chr5-140743576-140744134","Promoter (<=1kb)",0,0.808983903026725,NA,NA
"Fetub","chr16-22919739-22920714","Promoter (<=1kb)",0,0.808645533856549,NA,NA
"Patz1","chr11-3292764-3293151","Promoter (<=1kb)",0,0.808408348655594,0.112057387983169,0.00044621272146965
"Ppp1r1b","chr11-98348142-98348864","Promoter (<=1kb)",0,0.808360861706902,NA,NA
"Agpat3","chr10-78278918-78279668","Promoter (<=1kb)",-482,0.807696788482724,0.279137331162103,3.99666727648538e-31
"Ccdc66","chr14-27507711-27509159","Promoter (<=1kb)",0,0.807378521297526,0.0719246869543913,0.186604056729039
"P4ha2","chr11-54099928-54101744","Promoter (<=1kb)",0,0.806868182555067,0.0815133940427845,2.51527742448441e-05
"Sbk3","chr7-4970492-4971020","Promoter (<=1kb)",0,0.806857460421465,NA,NA
"Col8a2","chr4-126300839-126301561","Promoter (<=1kb)",309,0.806694253868561,NA,NA
"Tnfaip8","chr18-50017348-50018876","Promoter (<=1kb)",-691,0.806564268334965,0.0699906797812048,1
"9130019P16Rik","chr6-54429032-54430178","Promoter (<=1kb)",0,0.806390767309216,NA,NA
"Onecut2","chr18-64339281-64341146","Promoter (<=1kb)",0,0.806082299733624,NA,NA
"Chdh","chr14-30008601-30009172","Promoter (<=1kb)",0,0.805824786800756,NA,NA
"Rccd1","chr7-80319771-80320134","Promoter (<=1kb)",0,0.805616130836706,-0.0750636232320418,1
"Ctsb","chr14-63121668-63123981","Promoter (<=1kb)",0,0.805405603616057,0.176664045691866,9.80618446945001e-09
"Tnrc6a","chr7-123030098-123031760","Promoter (<=1kb)",0,0.805374352686704,0.0486851668540298,1
"Rpl36","chr17-56611837-56612046","Promoter (1-2kb)",-1370,0.805043643029996,0.425498094728933,2.50373505699385e-152
"Ezh1","chr11-101211834-101212422","Promoter (1-2kb)",-1256,0.804967722344625,NA,NA
"Mycbp2","chr14-103345521-103347162","Promoter (<=1kb)",0,0.804966383044261,0.494784357828444,6.74480929382707e-53
"Mcam","chr9-44133367-44133584","Promoter (<=1kb)",-885,0.804741809459577,0.297426604393003,1.14391997216315e-90
"Gmip","chr8-69807857-69809247","Promoter (<=1kb)",0,0.804283767631159,NA,NA
"Atp1b1","chr1-164445652-164446216","Promoter (1-2kb)",-1933,0.804102115631728,-1.59644062771727,0
"4930481A15Rik","chr19-5405876-5407394","Promoter (<=1kb)",0,0.803228312432536,NA,NA
"Tle2","chr10-81575629-81575990","Promoter (<=1kb)",97,0.802248870452466,NA,NA
"Apex1","chr14-50923402-50925745","Promoter (<=1kb)",0,0.801909513150722,0.613770573806315,7.73382892074957e-114
"Gramd4","chr15-86066539-86068258","Promoter (<=1kb)",0,0.800961775239099,0.288715191286865,1.07155410683635e-43
"Spag9","chr11-94043660-94045312","Promoter (<=1kb)",0,0.800765085986246,0.248636449320076,4.29165160587405e-14
"Xpo4","chr14-57664092-57665730","Promoter (<=1kb)",0,0.800738076761405,0.2954277892946,4.80751098509159e-21
"Wnt3a","chr11-59292202-59292498","Promoter (1-2kb)",-1450,0.800074975304403,NA,NA
"Ppp1r9b","chr11-94988871-94989149","Promoter (1-2kb)",-1886,0.80006038883505,-0.0123610698394221,1
"Mtres1","chr10-43527265-43527935","Promoter (1-2kb)",-1422,0.799727914907788,NA,NA
"Slc18b1","chr10-23796034-23797884","Promoter (<=1kb)",0,0.799149520545094,0.0476038292550118,1
"Isyna1","chr8-70594053-70594986","Promoter (<=1kb)",0,0.798761587954543,NA,NA
"Gngt2","chr11-95836278-95837603","Promoter (<=1kb)",0,0.798680890301986,NA,NA
"Tgfbi","chr13-56626257-56626941","Promoter (<=1kb)",155,0.797533641173547,NA,NA
"Pik3r5","chr11-68431568-68432631","Promoter (<=1kb)",0,0.796474970998228,NA,NA
"Cdyl2","chr8-116732046-116733608","Promoter (<=1kb)",0,0.795985435784675,NA,NA
"Cit","chr5-115906989-115907821","Promoter (<=1kb)",0,0.795832646763937,-0.201245699619703,3.41170580736024e-05
"Glud1","chr14-34309669-34311613","Promoter (<=1kb)",0,0.795765117757178,0.511981941047531,4.80544073434676e-76
"Ttll7","chr3-146851774-146852982","Promoter (<=1kb)",0,0.795525007341013,0.210694455132946,6.29111825539588e-35
"Mir7228","chr5-134571677-134572582","Promoter (<=1kb)",0,0.794942347438857,NA,NA
"Scel","chr14-103512407-103513461","Promoter (<=1kb)",0,0.794913588509925,NA,NA
"Slc16a9","chr10-70244439-70245941","Promoter (<=1kb)",0,0.79428813916648,NA,NA
"Cd24a","chr10-43578270-43580231","Promoter (<=1kb)",0,0.793843402727402,0.360739687954326,7.09093798991935e-50
"Ogdhl","chr14-32321628-32322893","Promoter (<=1kb)",0,0.793557489169988,NA,NA
"Vwa1","chr4-155774182-155774742","Promoter (<=1kb)",0,0.792967805893975,NA,NA
"Ttc5","chr14-50784420-50785739","Promoter (<=1kb)",0,0.792865909723774,0.0943088883341892,1.43097614405043e-08
"Htr5b","chr1-121527448-121528982","Promoter (<=1kb)",0,0.792853149290412,NA,NA
"Rap2a","chr14-120476972-120479166","Promoter (<=1kb)",0,0.792773688578149,0.0686458908597897,0.497523641478588
"Hps1","chr19-42769588-42771406","Promoter (<=1kb)",0,0.792691335801733,0.117591320681247,3.49803743167008e-19
"Ank3","chr10-69398002-69400024","Promoter (<=1kb)",0,0.79264122438822,0.1766385535672,0.00507529322131353
"Sh3pxd2a","chr19-47463297-47465008","Promoter (<=1kb)",0,0.792550686972859,0.276151620083703,1.92517085810739e-20
"2410022M11Rik","chr14-56811700-56813456","Promoter (<=1kb)",0,0.792529209527082,NA,NA
"Gask1b","chr3-79884393-79884989","Promoter (<=1kb)",0,0.792478744293974,0.163833724911113,4.67383532971641e-31
"Mapk1ip1l","chr14-47297667-47299432","Promoter (<=1kb)",0,0.792220503353215,0.37772715391387,1.95948884345136e-39
"Lama3","chr18-12333245-12335100","Promoter (<=1kb)",0,0.791753954657239,NA,NA
"Tmem143","chr7-45916284-45917109","Promoter (<=1kb)",286,0.791570598182362,NA,NA
"Extl3","chr14-65148965-65150323","Promoter (<=1kb)",0,0.791190760028459,0.0269267413475652,1
"Cxcl14","chr13-56294945-56297058","Promoter (<=1kb)",0,0.79065105647399,1.01644479097032,4.76188972927837e-236
"Igsf23","chr7-19952210-19953745","Promoter (1-2kb)",-1454,0.790552362591393,NA,NA
"Tgm1","chr14-55714724-55715744","Promoter (<=1kb)",-798,0.789967781464425,NA,NA
"Chid1","chr7-141541724-141542095","Promoter (1-2kb)",-1867,0.789671662059197,0.00655046789089991,1
"Elp3","chr14-65592100-65593486","Promoter (<=1kb)",0,0.789485674649392,0.100259768515499,4.53065988330831e-08
"Tubb2a","chr13-34079753-34080231","Promoter (1-2kb)",-1746,0.789126696951096,0.178461664752488,0.529839531519483
"Itpr1","chr6-108456244-108458533","Promoter (<=1kb)",-170,0.789111807547345,-0.0851995263216898,0.018906038608136
"Esd","chr14-74731740-74732899","Promoter (<=1kb)",0,0.788777857721492,0.50860773227507,2.18603698818183e-108
"Kcnc3","chr7-44590487-44591598","Promoter (<=1kb)",0,0.788227403107475,NA,NA
"Sema6d","chr2-124650626-124651782","Promoter (1-2kb)",-1853,0.787893638864879,-0.259224105953448,3.61863176684626e-29
"Ccdc25","chr14-65836836-65838061","Promoter (<=1kb)",0,0.787694779505061,0.0559286069460017,1
"Mir1191b","chr10-81416491-81417416","Promoter (<=1kb)",-194,0.787383844794006,NA,NA
"Ddt","chr10-75772574-75773869","Promoter (<=1kb)",0,0.787116458624936,0.452947531705469,1.40416462547612e-116
"Tmed10","chr12-85350423-85351286","Promoter (<=1kb)",0,0.786972543259277,-0.296241677361502,2.43341720579606e-23
"Nmbr","chr10-14759353-14760648","Promoter (<=1kb)",0,0.786221944403196,NA,NA
"Kif13b","chr14-64651789-64653278","Promoter (<=1kb)",0,0.786129488612427,0.128560238855013,9.31682010174192e-06
"Mtrf1","chr14-79397387-79398297","Promoter (<=1kb)",0,0.78579930344909,0.039383667169425,1
"Nkapl","chr13-21467960-21468926","Promoter (<=1kb)",0,0.785700574375699,NA,NA
"Rprl3","chr8-3803158-3803378","Promoter (<=1kb)",0,0.78532255026529,NA,NA
"Naa16","chr14-79389236-79391128","Promoter (<=1kb)",0,0.784808244583471,0.301339907196853,5.48017117936467e-33
"Arf4","chr14-26637169-26639061","Promoter (<=1kb)",0,0.78465063479052,0.327865025696989,1.13545357675095e-23
"Cenpj","chr14-56575150-56575930","Promoter (<=1kb)",0,0.784441056344375,0.041480836325334,1
"Khnyn","chr14-55884039-55886159","Promoter (<=1kb)",0,0.784412364848802,NA,NA
"Ago2","chr15-73179624-73179838","Promoter (1-2kb)",-1777,0.782798746197165,-0.157808872383671,0.00407544792585607
"Kctd2","chr11-115427392-115428355","Promoter (<=1kb)",-998,0.782696181120839,-0.0864919118788506,1
"Kcnip2","chr19-45812119-45812467","Promoter (<=1kb)",0,0.782668322485589,NA,NA
"Mir7028","chr5-114718459-114719448","Promoter (<=1kb)",-67,0.782146155188486,NA,NA
"Rb1","chr14-73324572-73326620","Promoter (<=1kb)",0,0.782101880173616,0.111656389169582,4.22861437632339e-05
"Ablim1","chr19-57313878-57315216","Promoter (<=1kb)",0,0.781582535594913,-0.594040124675016,2.24282694303526e-74
"Esco2","chr14-65832920-65834238","Promoter (<=1kb)",0,0.781085704500167,0.0619006430571055,1
"Metap1","chr3-138474414-138475707","Promoter (<=1kb)",0,0.780975388775763,-0.0482454548482207,1
"Kcnh4","chr11-100758707-100760132","Promoter (<=1kb)",0,0.780840957797899,NA,NA
"Dipk1c","chr18-84719395-84720672","Promoter (<=1kb)",0,0.780672430785803,NA,NA
"Lrrtm2","chr18-35214548-35215211","Promoter (<=1kb)",0,0.780653363670111,NA,NA
"Syt2","chr1-134708791-134709551","Promoter (<=1kb)",0,0.780256678423162,NA,NA
"Nkpd1","chr7-19517645-19518216","Promoter (<=1kb)",0,0.78017261612662,NA,NA
"Pinx1","chr14-63859578-63861079","Promoter (<=1kb)",0,0.780034819992968,0.159050045951321,1.17279611444985e-14
"Fxyd5","chr7-31041053-31042814","Promoter (<=1kb)",0,0.779981554613329,0.344927342067951,3.65202539516546e-57
"Psma6","chr12-55407556-55408309","Promoter (<=1kb)",173,0.779721047190052,-0.193336088889472,8.59112211801762e-07
"Tbx21","chr11-97114314-97115377","Promoter (<=1kb)",0,0.779575368489581,NA,NA
"Cradd","chr10-95322970-95324338","Promoter (<=1kb)",0,0.779537191257096,0.101695107237875,6.10058529360555e-13
"Chmp7","chr14-69731619-69733846","Promoter (<=1kb)",0,0.779523531237901,0.0806903542669794,6.76475048261011e-05
"Hic1","chr11-75170163-75170733","Promoter (<=1kb)",-644,0.779441135614486,NA,NA
"Rhbdl3","chr11-80300387-80302284","Promoter (<=1kb)",0,0.778335710819007,NA,NA
"S100a2","chr3-90589303-90589702","Promoter (<=1kb)",-512,0.778034121887436,NA,NA
"Sh3bp5","chr14-31435074-31436547","Promoter (<=1kb)",0,0.777879440161411,-0.300391132419706,4.3960431629455e-39
"Tcf12","chr9-71895959-71896683","Promoter (<=1kb)",0,0.77755059298353,-0.0607816308356965,1
"Gm16104","chr10-81408853-81409162","Promoter (<=1kb)",-413,0.777495108000889,NA,NA
"Itpripl2","chr7-118490679-118492176","Promoter (<=1kb)",0,0.77738783994767,-0.014183361055004,1
"Nfix","chr8-84715898-84716402","Promoter (1-2kb)",-1830,0.77703606537597,0.183209106407602,1.21993809284245e-09
"Syt12","chr19-4476306-4478371","Promoter (<=1kb)",0,0.777014690407093,NA,NA
"Mars1","chr10-127297142-127297919","Promoter (<=1kb)",0,0.776499962072952,NA,NA
"Krtap1-5","chr11-99580448-99582269","Promoter (<=1kb)",0,0.775860426887755,NA,NA
"Cdh24","chr14-54640662-54642051","Promoter (<=1kb)",0,0.775807349645306,NA,NA
"Reep4","chr14-70545016-70545736","Promoter (<=1kb)",0,0.775760224745561,0.0105179906924373,1
"Bcl2l2","chr14-54882945-54884519","Promoter (<=1kb)",0,0.775679071995383,NA,NA
"Mlxipl","chr5-135133735-135134832","Promoter (<=1kb)",104,0.775344791530424,NA,NA
"Cog3","chr14-75753833-75754804","Promoter (<=1kb)",0,0.77479508818031,0.111084531264706,2.36389998099777e-07
"Gm8580","chr10-93666420-93667368","Promoter (<=1kb)",-574,0.77249109152571,NA,NA
"Ddx21","chr10-62590023-62590618","Promoter (<=1kb)",0,0.770930919797474,0.136139149350595,0.295307279548966
"4930594M22Rik","chr14-122912055-122913540","Promoter (<=1kb)",0,0.770827662041252,NA,NA
"Smco4","chr9-15493082-15494550","Promoter (<=1kb)",0,0.770421490136544,0.157516091732212,1.15861540011677e-26
"Ipo5","chr14-120910176-120911938","Promoter (<=1kb)",0,0.77007842487596,0.337985718019961,1.25206647417222e-34
"Mbp","chr18-82474818-82475365","Promoter (<=1kb)",0,0.769750107817438,NA,NA
"Spata13","chr14-60633513-60635469","Promoter (<=1kb)",0,0.769227473271627,0.0371104224742115,1
"Mir6921","chr11-60199298-60200171","Promoter (<=1kb)",446,0.769146680577359,NA,NA
"Ankrd23","chr1-36535634-36536633","Promoter (<=1kb)",0,0.768544325150539,NA,NA
"Atg16l1","chr1-87766129-87766540","Promoter (<=1kb)",-361,0.768170200668318,-0.037589390295084,1
"Mfsd6","chr1-52726198-52727627","Promoter (<=1kb)",0,0.767387923169888,NA,NA
"Emc9","chr14-55584659-55585478","Promoter (<=1kb)",0,0.767079093601436,NA,NA
"Flrt2","chr12-95693942-95694290","Promoter (1-2kb)",-1067,0.765665067141346,-0.404675359424826,1.34467188625198e-31
"Nup58","chr14-60250301-60252494","Promoter (<=1kb)",0,0.765483946592052,NA,NA
"Trpc4ap","chr2-155693167-155693531","Promoter (<=1kb)",-783,0.76489225388647,-0.106970745663439,1
"Slc2a3","chr6-122801096-122802064","Promoter (<=1kb)",0,0.764856920532538,-0.674285692104988,9.62323911709944e-127
"Papln","chr12-83762696-83764157","Promoter (<=1kb)",0,0.764420156787786,NA,NA
"Sall2","chr14-52315161-52316838","Promoter (<=1kb)",0,0.763912998177892,NA,NA
"Sec63","chr10-42759584-42760108","Promoter (1-2kb)",-1388,0.763472591302775,0.154647697365339,0.00104138571334286
"Prxl2b","chr4-154898204-154899350","Promoter (<=1kb)",0,0.761770779970112,NA,NA
"Dlg5","chr14-24244220-24246093","Promoter (<=1kb)",0,0.761383214066832,0.0779215272251162,0.228935360397714
"Grem1","chr2-113757088-113759058","Promoter (<=1kb)",0,0.761377075452556,NA,NA
"Kif2a","chr13-106994365-106995112","Promoter (<=1kb)",-445,0.75916781806239,-0.150072385845721,1
"Rab39","chr9-53705392-53706753","Promoter (<=1kb)",0,0.758434890067708,NA,NA
"Rarb","chr14-16574796-16575898","Promoter (<=1kb)",0,0.758236746728628,NA,NA
"Pak4","chr7-28570193-28570792","Promoter (1-2kb)",-1956,0.756429545099621,0.0416031977491219,1
"Tmem63b","chr17-45680485-45680978","Promoter (<=1kb)",0,0.756404979057726,-0.315434581799495,2.62629113495939e-21
"Mlph","chr1-90914745-90915763","Promoter (<=1kb)",0,0.75630020089913,NA,NA
"Tasor","chr14-27428241-27429886","Promoter (<=1kb)",0,0.756080099287059,0.163807040028321,3.87972148039323e-07
